ResourceID,MONNO,MONNO_TYPE,MONNAMEQ,NAME_TYPE,TPQ,TPQ_TYPE,TPQPREC_Valueid,TAQ,TAQ_TYPE,TAQPREC_Valueid,DESCRIPTION,DESCRIPTION_TYPE,WKT,DES_Valueid,REFERENCE,TYPE_Valueid,CP_Valueid
00000000-0000-0000-0000-000000lhd267,267,838a206c-7975-4695-a2ae-1575b1e07984,"""Medieval building, High Street, St Marks Station""",81dd62d2-6701-4195-b74b-8057456bba4b,1150,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1350,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.54398412117847 53.2248867528574),,,c576bf4a-b5ba-4ba7-adac-57a5937a3b89,
00000000-0000-0000-0000-000000lhd267,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-000000lhd267,,,,,,,,,,,"""Structure 12. A multi-roomed building built on stone foundations with timber framed internal wall.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd268,268,838a206c-7975-4695-a2ae-1575b1e07984,"""34 Bailgate, folly/summerhouse""",81dd62d2-6701-4195-b74b-8057456bba4b,1750,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,2014,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.538894419111355 53.2362235576874),,,2c840f09-2951-4207-ad67-d8c7359b0029,
00000000-0000-0000-0000-000000lhd268,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,SAM 115 Lincoln Roman Colonia (Lindum) / 1003569,,
00000000-0000-0000-0000-000000lhd268,,,,,,,,,,,,,,27c67c7d-76b8-46ac-9209-7b6a7d593f2f,1388443,,
00000000-0000-0000-0000-000000lhd268,,,,,,,,,,,,,,bf1646b9-b052-4206-97d5-c8b4dd061f4e,Former BAR 048,,
00000000-0000-0000-0000-000000lhd268,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-000000lhd268,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-000000lhd268,,,,,,,,,,,"""A small summerhouse or folly of the 18th or 19th century, in the garden of 34 Bailgate and immediately to the rear (west) of 32/33 Bailgate. It is constructed of limestone and sandstone blocks, with bricks forming an inner skin. The roof is steeply-pitched with flat tiles on timber trusses. Incorporated into the building are mouldings and carved features considered to date from the 15th century. The mouldings consist of a window in the north elevation and a window and doorway in the west elevation. Carved features include the head of a lion? in the north elevation, and three carved heads in the west elevation. Wind damage in January 1999 resulted in the collapse of part of the south-west corner of the structure and the boundary wall to the south. Restoration and rebuilding of wall and summer house May-August 2000.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd269,269,838a206c-7975-4695-a2ae-1575b1e07984,"""Late medieval stone building, High Street, St Marks Station""",81dd62d2-6701-4195-b74b-8057456bba4b,1350,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1540,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.54398412117847 53.2248867528574),,,c576bf4a-b5ba-4ba7-adac-57a5937a3b89,
00000000-0000-0000-0000-000000lhd269,,,,,,,,,,,,,,,,,d1580b26-e4fb-41c0-a0ad-f3994064649c
00000000-0000-0000-0000-000000lhd269,,,,,,,,,,,"""Structure 13. Southern fringe of a stone building was discovered.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd270,270,838a206c-7975-4695-a2ae-1575b1e07984,"""Late medieval pit, High Street, St Marks Station""",81dd62d2-6701-4195-b74b-8057456bba4b,1350,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1540,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.54398412117847 53.2248867528574),,,f909a4f2-07b9-477d-8bae-c3a6a88ed982,
00000000-0000-0000-0000-000000lhd270,,,,,,,,,,,,,,,,,d1580b26-e4fb-41c0-a0ad-f3994064649c
00000000-0000-0000-0000-000000lhd270,,,,,,,,,,,"""Circular pit, at least 2m deep, containing large quantities of iron-smithing waste. The presence of large quantities of hammerscale suggest the presence of a smithy nearby.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd271,271,838a206c-7975-4695-a2ae-1575b1e07984,"""Late medieval building, High Street, St Marks Station""",81dd62d2-6701-4195-b74b-8057456bba4b,1350,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1540,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.54398412117847 53.2248867528574),,,c576bf4a-b5ba-4ba7-adac-57a5937a3b89,
00000000-0000-0000-0000-000000lhd271,,,,,,,,,,,,,,,,,d1580b26-e4fb-41c0-a0ad-f3994064649c
00000000-0000-0000-0000-000000lhd271,,,,,,,,,,,"""Structure 14. The south wall of a building was discovered. It had fairly small limestone fragment foundations and three, possibly four, buttress type appendages to its south face.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd272,272,838a206c-7975-4695-a2ae-1575b1e07984,"""Late medieval pits, High Street, St Marks Station""",81dd62d2-6701-4195-b74b-8057456bba4b,1350,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1540,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.54398412117847 53.2248867528574),,,f909a4f2-07b9-477d-8bae-c3a6a88ed982,
00000000-0000-0000-0000-000000lhd272,,,,,,,,,,,,,,,,,d1580b26-e4fb-41c0-a0ad-f3994064649c
00000000-0000-0000-0000-000000lhd272,,,,,,,,,,,"""Pits which may have been in use during the construction and use of Structure 14.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd273,273,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman cobbled surfaces, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0150,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0200,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542679287737229 53.2253742336206),,,ec9dfceb-4b66-4d40-a150-07862eafc837,
00000000-0000-0000-0000-000000lhd273,,,,,,,,,,,,,,,,,723ecc12-c987-4b69-8141-5ac56506077d
00000000-0000-0000-0000-000000lhd273,,,,,,,,,,,"""Rough cobbled patchy surfaces of limestone close to Ermine Street. Although uneven, parts were smooth with signs of wear. They may have been hardstanding for commercial roadside booths or stalls. They were subsequently covered by silting from the west""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd274,274,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman levelling dumps, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0120,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0250,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542872728859618 53.2254125583672),,,1f5ebfb2-2702-48bb-ba1d-b724d68fef0f,
00000000-0000-0000-0000-000000lhd274,,,,,,,,,,,,,,,,,723ecc12-c987-4b69-8141-5ac56506077d
00000000-0000-0000-0000-000000lhd274,,,,,,,,,,,"""A series of river silting and rubbish dumping raised the ground level in preparation for building.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd275,275,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman strip-building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0250,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0300,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542661262385636 53.2254639114825),,,,
00000000-0000-0000-0000-000000lhd275,,,,,,,,,,,,,,,,,723ecc12-c987-4b69-8141-5ac56506077d
00000000-0000-0000-0000-000000lhd275,,,,,,,,,,,"""Structure 1. A timber building with slots for partitions, a doorway and a mortar floor, constructed after general site levelling. A hearth was recorded and there was evidence of a house fire. Three post holes may have come from an aisle. Demolished in the late 3rd century.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd276,276,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman strip-building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0200,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0300,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542692736035723 53.2254193472262),,,,
00000000-0000-0000-0000-000000lhd276,,,,,,,,,,,,,,,,,723ecc12-c987-4b69-8141-5ac56506077d
00000000-0000-0000-0000-000000lhd276,,,,,,,,,,,"""Structure 2. A timber building constructed after general site levelling, aligned east-west and fronting Ermine Street. The evidence for the exterior walls was in the form of two stone-lined post pits in the north wall (running east-west). Within the building were two lines of stone-packed post holes, suggesting a building with two aisles. A small amount of painted wall plaster came from this building""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd277,277,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman strip-building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0230,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0300,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542754462661618 53.2253661630797),,,,
00000000-0000-0000-0000-000000lhd277,,,,,,,,,,,,,,,,,723ecc12-c987-4b69-8141-5ac56506077d
00000000-0000-0000-0000-000000lhd277,,,,,,,,,,,,,,,,8fe7ae1d-8db5-40e6-85d0-5cb38641f007,
00000000-0000-0000-0000-000000lhd277,,,,,,,,,,,"""Structure 3. A timber strip building constructed after general site levelling, aligned east-west and fronting Ermine Street, and estimated to be c 8m wide. No external walls were found because of the disturbance of later stone buildings. The evidence was in the form of a row of six aisle post-pits, each with a large post-pad in its base, and a single post hole, part of a row c 4m to the south. The building had a limestone floor, partly used as a brazier stand, and timber partitions, as well as two ovens. The silt that sealed the building indicated destruction or damage by flooding""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd278,,,,,,,,,,,"""Structure 4. No structural evidence was revealed, but a sequence of layers of sand, clay and limestone rubble pointed to the presence of a structure in the south part of the site""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd278,278,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0250,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0300,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.54278593614178 53.2253215987968),,,c576bf4a-b5ba-4ba7-adac-57a5937a3b89,
00000000-0000-0000-0000-000000lhd278,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd278,,,,,,,,,,,,,,,,,723ecc12-c987-4b69-8141-5ac56506077d
00000000-0000-0000-0000-000000lhd279,279,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman strip-building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0250,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542752937062913 53.2254110935713),,,,
00000000-0000-0000-0000-000000lhd279,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd279,,,,,,,,,,,"""Structure 5. Built on the same plan as the demolished Structure 2. An east-west timber building founded on low limestone stone sleeper walls. Its internal dimensions were c 23m x 8m, with timber partitions, including one painted plaster room, flagstone floor, an oven and rear shed. There was a house fire in the early 4th century, and later a new hearth and clay floors and a cobbled surface were laid, with new partitions. Finds of tile indicated a tile roof.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd280,280,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman strip-building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0280,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542872728859618 53.2254125583672),,,,
00000000-0000-0000-0000-000000lhd280,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd280,,,,,,,,,,,"""Structure 6. Timber stone-founded building built over the demolished Structure 3, aligned east-west and fronting Ermine Street. The external walls had been removed by a later building, but the western north-south wall was recorded. A row of internal post pits would have contained posts for the northern east-west aisle. There were a possible oven and partitions. The eastern part was subdivided into four parts, with stake holes and the remains of a timber plank recorded. The walls at the eastern end were plastered, as fragments were found in the demolition debris after a fire.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd281,281,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman strip-building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542660957245628 53.2254728975804),,,,
00000000-0000-0000-0000-000000lhd281,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd281,,,,,,,,,,,"""Structure 7. Building with external limestone stone walls, aligned east-west and fronting Ermine Street. Stake holes for scaffolding were recorded. There was a series of internal floors""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd282,282,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman strip-building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542737352842168 53.2254288826597),,,,
00000000-0000-0000-0000-000000lhd282,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd282,,,,,,,,,,,"""Structure 8. Building with wider external walls was constructed in the same position as Structure 5, aligned east-west and fronting Ermine Street, probably used commercially. The walls were built without the benefit of foundations, but were constructed on flat slabs of limestone laid on to the levelled sleeper walls of Structure 5. Unlike Structure 5, the walls of this building appear to have been made entirely of stone, with no aisles. The north, south and west walls were recorded. Inside were a metalled surface, mortar floor, flagstones and a large oven. A rear extension contained a pit with a pot inside, and there was a wall prop to support the north wall. The north wall was rebuilt, and a succession of two ovens added, with clay floors and timber partitions. There may have been a house fire in the late 4th century, but the building continued in use for a while afterwards, with stake holes, post holes, an oven and cut features indicating internal rearrangements, with evidence of painted plaster. A complete pot was found in a pot pit. Finds indicated a stone slate roof, at least in part.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd283,283,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman strip-building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542872728859618 53.2254125583672),,,,
00000000-0000-0000-0000-000000lhd283,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd283,,,,,,,,,,,"""Structure 9. Building constructed in the same position as Structure 6, aligned east-west and fronting Ermine Street. The foundations consisted of roughly-pitched limestone pieces bonded with yellow sand. The walls above were of limestone blocks and were stepped, narrowing from a width of 1.1m in the lowest course to 0.55m five courses above. Within was a sequence of several floors of mortar, clay, ash and limestone rubble, traces of timber partitioning, and lines of stake holes. There was a large stone and clay hearth and oven with an elaborate flue. There were pieces of painted ceiling plaster. There were periods of internal alterations with floors and partitions replaced.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd284,284,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542801215193832 53.2253127958),,,,
00000000-0000-0000-0000-000000lhd284,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd284,,,,,,,,,,,"""Structure 10. Stone built building, aligned east-west and fronting Ermine Street. An oven was against the north wall.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd285,285,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.54278593614178 53.2253215987968),,,,
00000000-0000-0000-0000-000000lhd285,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd285,,,,,,,,,,,"""Structure 11. Stone built building, aligned east-west and fronting Ermine Street, with the north wall built directly on top of the previous Structure 10.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd286,286,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542796028317995 53.2254655594743),,,c576bf4a-b5ba-4ba7-adac-57a5937a3b89,
00000000-0000-0000-0000-000000lhd286,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd286,,,,,,,,,,,"""Two small fragments of a north-south wall seem to represent a later structure, smaller than and built within the derelict area of Structure 8. There was also an area of cobbling and a post hole, possibly suggesting an east-west wall.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd287,287,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman building, High Street, St Marks Church""",81dd62d2-6701-4195-b74b-8057456bba4b,0300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542649644957725 53.2253648812866),,,c576bf4a-b5ba-4ba7-adac-57a5937a3b89,
00000000-0000-0000-0000-000000lhd287,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd287,,,,,,,,,,,"""The truncated remains of five large post pits in the area of Structure 9 seemed to suggest the presence of a structure.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd288,288,838a206c-7975-4695-a2ae-1575b1e07984,"""St Marks Church cemetery, High Street""",81dd62d2-6701-4195-b74b-8057456bba4b,0850,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1972,f21fd154-a96d-4b50-9fa9-dbab3c54d441,38cc0cb2-1e87-4138-9503-cb1673980f91,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542872728859618 53.2254125583672),,,a56fcb82-10dd-4ff5-a19b-09c0dca1a8fc,
00000000-0000-0000-0000-000000lhd288,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-000000lhd288,,,,,,,,,,,,,,,,,ff00a8ad-ef48-47a2-a120-7ef5ccb809a2
00000000-0000-0000-0000-000000lhd288,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-000000lhd288,,,,,,,,,,,"""The graveyard in its entirety dating from burials predating the first church, and including all the inhumations both within and without all the subsequent churches.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd289,289,838a206c-7975-4695-a2ae-1575b1e07984,"""St Marks Church 1""",81dd62d2-6701-4195-b74b-8057456bba4b,1050,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1900,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542752631942681 53.2254200796695),,,b75019a6-7aea-4ba4-ad0a-bac8625cfdd7,
